Latitude,Longitude,Name,State/Territory,Yield (kt),HOB (m)
42.57680,-83.04588,ACOMB_01,MI,800,"1,690"
39.73418,-77.41991,ADAMS_04,PA,800,"1,690"
37.80569,-122.31644,ALAMEDA_01,CA,800,"1,690"
37.80588,-122.26914,ALAMEDA_02,CA,800,"1,690"
38.80338,-77.10271,ALEXANDRIA (IC)_05,VA,800,"1,690"
41.09622,-85.17195,ALLEN_02,IN,800,"1,690"
35.98697,-84.25606,ANDERSON_01,TN,800,"1,690"
39.10866,-76.77133,ANNE ARUNDEL_03,MD,800,"1,690"
45.05850,-93.27641,ANOKA_01,MN,800,"1,690"
39.29344,-76.61454,BALTIMORE_01,MD,800,"1,690"
39.24914,-76.55655,BALTIMORE_02,MD,800,"1,690"
39.46790,-76.64098,BALTIMORE_06,MD,800,"1,690"
40.82881,-74.09555,BERGEN_01,NJ,800,"1,690"
35.08521,-106.65087,BERNALILLO_01,NM,800,"1,690"
35.17351,-106.56737,BERNALILLO_04,NM,800,"1,690"
35.05152,-106.54284,BERNALILLO_06,NM,800,"1,690"
29.44748,-98.64070,BEXAR_01,TX,800,"1,690"
29.42961,-98.48914,BEXAR_02,TX,800,"1,690"
29.53236,-98.28029,BEXAR_06,TX,800,"1,690"
41.66398,-112.43418,BOX ELDER_01,UT,800,"1,690"
28.98734,-95.37730,BRAZORIA_01,TX,800,"1,690"
28.03104,-80.60077,BREVARD_12,FL,800,"1,690"
41.95074,-71.13219,BRISTOL_01,MA,800,"1,690"
40.86204,-73.88570,BRONX_01,NY,800,"1,690"
39.97651,-74.91529,BURLINGTON_03,NJ,800,"1,690"
30.24116,-93.27022,CALCASIEU_02,LA,800,"1,690"
35.30912,-101.55870,CARSON_01,TX,800,"1,690"
35.33064,-101.55870,CARSON_02,TX,800,"1,690"
32.07742,-81.13297,CHATHAM_01,GA,800,"1,690"
36.78795,-76.31016,CHESAPEAKE (IC)_01,VA,800,"1,690"
39.83881,-83.84481,CLARK_01,NV,800,"1,690"
36.16751,-115.14837,CLARK_02,NV,800,"1,690"
39.09660,-94.57847,CLAY_01,MO,800,"1,690"
35.38002,-86.23685,COFFEE_02,TN,800,"1,690"
33.02129,-96.69840,COLLIN_01,TX,800,"1,690"
41.65106,-87.63080,COOK_01,IL,800,"1,690"
41.78584,-87.65793,COOK_02,IL,800,"1,690"
41.88147,-87.64020,COOK_03,IL,800,"1,690"
42.10129,-88.03133,COOK_09,IL,800,"1,690"
31.15127,-97.75143,CORYELL_01,TX,800,"1,690"
35.13066,-78.96272,CUMBERLAND_01,NC,800,"1,690"
32.91373,-96.63610,DALLAS_01,TX,800,"1,690"
32.74709,-97.00714,DALLAS_02,TX,800,"1,690"
32.78609,-96.78944,DALLAS_04,TX,800,"1,690"
32.97643,-96.88915,DALLAS_05,TX,800,"1,690"
32.77395,-96.59997,DALLAS_06,TX,800,"1,690"
32.71755,-97.03108,DALLAS_08,TX,800,"1,690"
36.16385,-86.77677,DAVIDSON_01,TN,800,"1,690"
41.12845,-111.99170,DAVIS_01,UT,800,"1,690"
33.87838,-84.26693,DEKALB_01,GA,800,"1,690"
39.86553,-75.32005,DELAWARE_04,PA,800,"1,690"
39.74534,-104.99675,DENVER_01,CO,800,"1,690"
39.86167,-104.67317,DENVER_02,CO,800,"1,690"
38.88979,-77.00917,DISTRICT OF COLUMBIA_01,DC,800,"1,690"
38.89455,-77.04833,DISTRICT OF COLUMBIA_02,DC,800,"1,690"
38.95329,-77.07799,DISTRICT OF COLUMBIA_03,DC,800,"1,690"
41.25916,-95.94184,DOUGLAS_02,NE,800,"1,690"
30.33084,-81.66224,DUVAL_01,FL,800,"1,690"
30.48382,-91.17947,EAST BATON ROUGE_01,LA,800,"1,690"
38.83430,-104.81939,EL PASO_01,CO,800,"1,690"
38.91011,-104.82709,EL PASO_07,CO,800,"1,690"
40.73481,-74.17786,ESSEX_01,NJ,800,"1,690"
42.63848,-71.18666,ESSEX_02,MA,800,"1,690"
38.73604,-77.15813,FAIRFAX_03,VA,800,"1,690"
38.75308,-77.19669,FAIRFAX_06,VA,800,"1,690"
38.71915,-77.15672,FAIRFAX_09,VA,800,"1,690"
38.87524,-77.30497,FAIRFAX_10,VA,800,"1,690"
38.95446,-77.35743,FAIRFAX_11,VA,800,"1,690"
41.25129,-73.09670,FAIRFIELD,CT,800,"1,690"
33.84092,-84.37791,FULTON_01,GA,800,"1,690"
33.75585,-84.38566,FULTON_02,GA,800,"1,690"
29.37401,-94.92736,GALVESTON_01,TX,800,"1,690"
13.42897,144.66356,GUAM_01,GU,800,"1,690"
36.07222,-79.79455,GUILFORD_01,NC,800,"1,690"
39.10279,-84.51726,HAMILTON_01,OH,800,"1,690"
35.04352,-85.30744,HAMILTON_01,TN,800,"1,690"
39.24487,-84.44311,HAMILTON_02,OH,800,"1,690"
29.72155,-95.12738,HARRIS_01,TX,800,"1,690"
29.74586,-95.01188,HARRIS_02,TX,800,"1,690"
29.71525,-95.23315,HARRIS_03,TX,800,"1,690"
29.72232,-95.25474,HARRIS_04,TX,800,"1,690"
29.81888,-95.28880,HARRIS_05,TX,800,"1,690"
29.79220,-95.30057,HARRIS_06,TX,800,"1,690"
29.61870,-95.05970,HARRIS_07,TX,800,"1,690"
29.74912,-95.36566,HARRIS_08,TX,800,"1,690"
29.67923,-94.99737,HARRIS_13,TX,800,"1,690"
41.75036,-72.63180,HARTFORD_03,CT,800,"1,690"
44.97768,-93.26697,HENNEPIN_01,MN,800,"1,690"
27.94762,-82.45723,HILLSBOROUGH_01,FL,800,"1,690"
39.16692,-76.89750,HOWARD_02,MD,800,"1,690"
40.67845,-74.07807,HUDSON_01,NJ,800,"1,690"
30.35118,-88.57515,JACKSON_02,MS,800,"1,690"
33.51711,-86.81249,JEFFERSON_01,AL,800,"1,690"
39.71249,-105.12016,JEFFERSON_01,CO,800,"1,690"
38.24967,-85.76069,JEFFERSON_01,KY,800,"1,690"
30.06916,-94.07050,JEFFERSON_01,TX,800,"1,690"
29.88550,-93.96677,JEFFERSON_02,TX,800,"1,690"
30.08156,-94.09451,JEFFERSON_03,TX,800,"1,690"
39.49912,-105.10833,JEFFERSON_05,CO,800,"1,690"
42.96575,-85.66758,KENT_01,MI,800,"1,690"
47.60699,-122.33480,KING_01,WA,800,"1,690"
47.64213,-122.13357,KING_07,WA,800,"1,690"
40.65945,-74.01110,KINGS_01,NY,800,"1,690"
40.70777,-73.94802,KINGS_02,NY,800,"1,690"
41.66890,-87.48000,LAKE_01,IN,800,"1,690"
41.61480,-87.32773,LAKE_02,IN,800,"1,690"
40.18462,-120.12919,LASSEN_01,CA,800,"1,690"
41.15078,-100.84166,LINCOLN_01,NE,800,"1,690"
42.03166,-91.64118,LINN_02,IA,800,"1,690"
33.91703,-118.38394,LOS ANGELES_01,CA,800,"1,690"
33.81110,-118.23890,LOS ANGELES_02,CA,800,"1,690"
33.79493,-118.23482,LOS ANGELES_03,CA,800,"1,690"
33.77314,-118.28672,LOS ANGELES_04,CA,800,"1,690"
33.77881,-118.23689,LOS ANGELES_05,CA,800,"1,690"
34.18203,-118.30807,LOS ANGELES_06,CA,800,"1,690"
33.94041,-118.12881,LOS ANGELES_07,CA,800,"1,690"
34.07161,-118.02987,LOS ANGELES_08,CA,800,"1,690"
34.14666,-118.24824,LOS ANGELES_09,CA,800,"1,690"
33.96307,-118.35462,LOS ANGELES_10,CA,800,"1,690"
33.91580,-118.07152,LOS ANGELES_11,CA,800,"1,690"
34.14765,-118.14383,LOS ANGELES_12,CA,800,"1,690"
33.87503,-118.29023,LOS ANGELES_13,CA,800,"1,690"
33.83028,-118.13492,LOS ANGELES_14,CA,800,"1,690"
34.05083,-118.25294,LOS ANGELES_15,CA,800,"1,690"
33.75463,-118.22168,LOS ANGELES_16,CA,800,"1,690"
34.60339,-118.08363,LOS ANGELES_20,CA,800,"1,690"
34.23340,-118.58778,LOS ANGELES_35,CA,800,"1,690"
39.00215,-77.44377,LOUDON_07,VA,800,"1,690"
41.65562,-83.53475,LUCAS_01,OH,800,"1,690"
41.97742,-91.66964,LYNN_01,IA,800,"1,690"
32.51089,-90.10316,MADISON_01,MS,800,"1,690"
34.72815,-86.58658,MADISON_04,AL,800,"1,690"
34.72884,-86.68146,MADISON_05,AL,800,"1,690"
33.30120,-111.84112,MARICOPA_01,AZ,800,"1,690"
33.45000,-112.07698,MARICOPA_02,AZ,800,"1,690"
33.47041,-111.72389,MARICOPA_20,AZ,800,"1,690"
33.33658,-111.95963,MARICOPA_22,AZ,800,"1,690"
39.76862,-86.16263,MARION_02,IN,800,"1,690"
35.22437,-80.83712,MECKLENBURG_01,NC,800,"1,690"
40.45658,-74.32865,MIDDLESEX_01,NJ,800,"1,690"
42.63881,-71.24446,MIDDLESEX_14,MA,800,"1,690"
42.52221,-71.13930,MIDDLESEX_15,MA,800,"1,690"
42.34770,-71.49031,MIDDLESEX_16,MA,800,"1,690"
43.04176,-87.90980,MILWAUKEE_01,WI,800,"1,690"
38.52427,-118.62350,MINERAL_01,NV,800,"1,690"
43.14753,-77.55740,MONROE_03,NY,800,"1,690"
39.76073,-84.19620,MONTGOMERY_01,OH,800,"1,690"
39.18010,-77.25635,MONTGOMERY_02,MD,800,"1,690"
39.02958,-77.13571,MONTGOMERY_06,MD,800,"1,690"
34.63824,-87.08738,MORGAN_01,AL,800,"1,690"
40.75838,-73.49520,NASSAU_03,NY,800,"1,690"
41.39947,-72.08631,NEW LONDON_01,CT,800,"1,690"
41.34553,-72.08102,NEW LONDON_03,CT,800,"1,690"
40.74743,-73.97544,NEW YORK_01,NY,800,"1,690"
40.76726,-73.99094,NEW YORK_02,NY,800,"1,690"
40.71659,-74.00605,NEW YORK_03,NY,800,"1,690"
36.98824,-76.43718,NEWPORT NEWS (IC)_04,VA,800,"1,690"
36.94331,-76.30152,NORFOLK (IC)_01,VA,800,"1,690"
36.91905,-76.32498,NORFOLK (IC)_02,VA,800,"1,690"
36.85325,-76.28988,NORFOLK (IC)_04,VA,800,"1,690"
30.45075,-86.63395,OKALOOSA_06,FL,800,"1,690"
43.10982,-76.18837,ONONDAGA_03,NY,800,"1,690"
33.83645,-117.91685,ORANGE_01,CA,800,"1,690"
33.66320,-117.90293,ORANGE_02,CA,800,"1,690"
33.74975,-117.87357,ORANGE_03,CA,800,"1,690"
28.44416,-81.45909,ORANGE_05,FL,800,"1,690"
33.75460,-117.98825,ORANGE_07,CA,800,"1,690"
33.69193,-117.99800,ORANGE_08,CA,800,"1,690"
33.64930,-117.72278,ORANGE_10,CA,800,"1,690"
29.95196,-90.07710,ORLEANS_01,LA,800,"1,690"
39.98210,-75.08162,PHILADELPHIA_01,PA,800,"1,690"
39.94654,-75.18492,PHILADELPHIA_02,PA,800,"1,690"
32.22397,-110.96946,PIMA_01,AZ,800,"1,690"
27.88794,-82.74085,PINELLAS_05,FL,800,"1,690"
34.84088,-95.89977,PITTSBURG_01,OK,800,"1,690"
41.58816,-93.62980,POLK_01,IA,800,"1,690"
38.97180,-76.92450,PRINCE GEORGE'S_01,MD,800,"1,690"
38.84454,-76.93658,PRINCE GEORGE'S_04,MD,800,"1,690"
38.52917,-77.44585,PRINCE WILLIAM_01,VA,800,"1,690"
38.75325,-77.50372,PRINCE WILLIAM_03,VA,800,"1,690"
34.74785,-92.27245,PULASKI_03,AR,800,"1,690"
37.53883,-77.43340,RICHMOND (IC)_01,VA,800,"1,690"
39.07401,-96.80216,RILEY_01,KS,800,"1,690"
38.57897,-121.48674,SACRAMENTO_01,CA,800,"1,690"
38.59827,-90.12850,SAINT CLAIR_01,IL,800,"1,690"
38.63381,-90.21570,SAINT LOUIS (IC)_03,MO,800,"1,690"
40.67773,-112.07344,SALT LAKE_02,UT,800,"1,690"
40.76765,-111.88892,SALT LAKE_03,UT,800,"1,690"
34.06872,-117.53124,SAN BERNARDINO_01,CA,800,"1,690"
34.10212,-117.43512,SAN BERNARDINO_02,CA,800,"1,690"
34.10244,-117.29334,SAN BERNARDINO_03,CA,800,"1,690"
32.69588,-117.24581,SAN DIEGO_01,CA,800,"1,690"
32.67570,-117.12301,SAN DIEGO_02,CA,800,"1,690"
32.64073,-117.08532,SAN DIEGO_03,CA,800,"1,690"
32.81447,-116.96487,SAN DIEGO_04,CA,800,"1,690"
32.74772,-117.15872,SAN DIEGO_05,CA,800,"1,690"
32.93805,-117.02162,SAN DIEGO_15,CA,800,"1,690"
33.02131,-117.10460,SAN DIEGO_16,CA,800,"1,690"
37.78504,-122.39653,SAN FRANCISCO_01,CA,800,"1,690"
37.95685,-121.28888,SAN JOAQUIN_01,CA,800,"1,690"
37.43436,-122.17622,SANTA CLARA_01,CA,800,"1,690"
37.33278,-121.89317,SANTA CLARA_02,CA,800,"1,690"
37.37582,-121.95755,SANTA CLARA_03,CA,800,"1,690"
37.33249,-122.05608,SANTA CLARA_06,CA,800,"1,690"
41.11597,-95.92289,SARPY_02,NE,800,"1,690"
37.68350,-97.33027,SEDGWICK_01,KS,800,"1,690"
63.96676,-145.71512,SOUTHEAST FAIRBANKS_01,AK,800,"1,690"
41.08157,-81.52084,SUMMIT_01,OH,800,"1,690"
32.73604,-97.10774,TARRANT_01,TX,800,"1,690"
32.74985,-97.32960,TARRANT_02,TX,800,"1,690"
32.80593,-97.16053,TARRANT_07,TX,800,"1,690"
32.44837,-99.72857,TAYLOR_02,TX,800,"1,690"
42.10330,-76.22014,TIOGA_01,NY,800,"1,690"
30.27159,-97.74256,TRAVIS_01,TX,800,"1,690"
40.66367,-74.21194,UNION_01,NJ,800,"1,690"
34.19053,-119.18090,VENTURA_01,CA,800,"1,690"
34.28244,-118.74359,VENTURA_04,CA,800,"1,690"
31.07318,-93.20050,VERNON_01,LA,800,"1,690"
42.28391,-83.15847,WAYNE_01,MI,800,"1,690"
41.41444,-88.18343,WILL_01,IL,800,"1,690"
30.48860,-97.67050,WILLIAMSON_02,TX,800,"1,690"
43.99252,-88.54415,WINNEBAGO_03,WI,800,"1,690"
39.90887,-76.82114,YORK_04,PA,800,"1,690"
43.56436,-116.22286,ADA_02,ID,800,0
37.72125,-122.22114,ALAMEDA_03,CA,800,0
40.35444,-79.92905,ALLEGHENY_01,PA,800,0
61.17408,-149.99814,ANCHORAGE_01,AK,800,0
61.25296,-149.79369,ANCHORAGE_02,AK,800,0
39.17573,-76.66899,ANNE ARUNDEL_01,MD,800,0
39.70176,-104.75196,ARAPAHOE_01,CO,800,0
32.47754,-80.72310,BEAUFORT_01,SC,800,0
31.06725,-97.82892,BELL_01,TX,800,0
35.00876,-106.54942,BERNALILLO_02,NM,800,0
35.04427,-106.60195,BERNALILLO_03,NM,800,0
29.53396,-98.46906,BEXAR_03,TX,800,0
29.38423,-98.58112,BEXAR_04,TX,800,0
39.04884,-84.66782,BOONE_01,KY,800,0
32.50826,-93.64213,BOSSIER_01,LA,800,0
32.50193,-93.66263,BOSSIER_02,LA,800,0
28.91731,-95.37741,BRAZORIA_02,TX,800,0
28.10203,-80.64520,BREVARD_01,FL,800,0
26.07167,-80.14969,BROWARD_02,FL,800,0
30.79754,-81.51321,CAMDEN_01,GA,800,0
30.78290,-81.53464,CAMDEN_02,GA,800,0
29.99827,-93.40578,CAMERON_01,LA,800,0
47.50909,-111.16472,CASCADE_01,MT,800,0
47.50464,-111.18733,CASCADE_02,MT,800,0
32.89930,-80.03778,CHARLESTON_01,SC,800,0
33.29954,-104.52070,CHAVES_01,NM,800,0
39.41783,-118.69859,CHURCHILL_01,NV,800,0
36.08004,-115.15223,CLARK_03,NV,800,0
36.58634,-115.67737,CLARK_04,NV,800,0
36.23620,-115.03426,CLARK_05,NV,800,0
33.63670,-84.42786,CLAYTON_01,GA,800,0
33.91444,-84.51425,COBB_01,GA,800,0
34.64983,-98.40218,COMANCHE_01,OK,800,0
41.78597,-87.75242,COOK_04,IL,800,0
41.97452,-87.90660,COOK_05,IL,800,0
34.90317,-76.88077,CRAVEN_01,NC,800,0
34.38277,-103.32215,CURRY_01,NM,800,0
32.84594,-96.85088,DALLAS_03,TX,800,0
32.68131,-96.86878,DALLAS_07,TX,800,0
41.12394,-111.97306,DAVIS_02,UT,800,0
38.87821,-77.03502,DISTRICT OF COLUMBIA_04,DC,800,0
31.80273,-106.39523,EL PASO_01,TX,800,0
38.74038,-104.84495,EL PASO_02,CO,800,0
31.84953,-106.38005,EL PASO_02,TX,800,0
43.04360,-115.87243,ELMORE_01,ID,800,0
40.69248,-74.16869,ESSEX_02,NJ,800,0
64.66564,-147.10144,FAIRBANKS NORTH STAR_01,AK,800,0
38.73350,-77.82970,FAUQUIER_01,VA,800,0
39.99695,-82.89216,FRANKLIN_01,OH,800,0
39.82783,-84.04588,GREENE_01,OH,800,0
13.58388,144.93006,GUAM_02,GU,800,0
37.08289,-76.36054,HAMPTON (IC)_02,VA,800,0
29.98444,-95.34144,HARRIS_09,TX,800,0
21.32550,-157.92600,HONOLULU_02,HI,800,0
21.35672,-157.95026,HONOLULU_04,HI,800,0
21.48144,-158.03783,HONOLULU_13,HI,800,0
32.64017,-83.59192,HOUSTON_01,GA,800,0
30.31665,-91.30797,IBERVILLE_01,LA,800,0
38.17409,-85.73650,JEFFERSON_02,KY,800,0
29.74959,-94.24363,JEFFERSON_04,TX,800,0
38.73031,-93.54786,JOHNSON_01,MO,800,0
38.72553,-93.53956,JOHNSON_02,MO,800,0
39.12954,-75.46596,KENT_01,DE,800,0
35.05936,-118.15186,KERN_01,CA,800,0
34.90809,-117.88553,KERN_02,CA,800,0
47.52997,-122.30194,KING_02,WA,800,0
47.44989,-122.31178,KING_03,WA,800,0
36.33313,-119.95216,KINGS_01,CA,800,0
47.72499,-122.71436,KITSAP_01,WA,800,0
47.74292,-122.73177,KITSAP_02,WA,800,0
40.84578,-96.76174,LANCASTER_01,NE,800,0
41.14179,-104.88007,LARAMIE_01,WY,800,0
37.23309,-115.79959,LINCOLN_01,NV,800,0
33.94250,-118.40805,LOS ANGELES_17,CA,800,0
34.20981,-118.48997,LOS ANGELES_18,CA,800,0
34.62939,-118.08455,LOS ANGELES_23,CA,800,0
38.94744,-77.45994,LOUDON_01,VA,800,0
39.06317,-77.88913,LOUDON_06,VA,800,0
33.64518,-88.44592,LOWNDES_01,MS,800,0
33.53497,-112.38320,MARICOPA_03,AZ,800,0
33.43428,-112.01158,MARICOPA_11,AZ,800,0
39.71731,-86.29464,MARION_01,IN,800,0
44.14509,-103.10357,MEADE_01,SD,800,0
35.21375,-80.94906,MECKLENBURG_02,NC,800,0
40.64809,-86.15212,MIAMI_01,IN,800,0
25.79536,-80.29012,MIAMI-DADE_01,FL,800,0
25.48855,-80.38357,MIAMI-DADE_02,FL,800,0
14.99923,145.61935,MP_01,MP,800,0
36.93747,-76.28928,NORFOLK (IC)_03,VA,800,0
37.79884,-116.78075,NYE_01,NV,800,0
30.48322,-86.52604,OKALOOSA_01,FL,800,0
35.41475,-97.38664,OKLAHOMA_03,OK,800,0
34.70968,-77.44228,ONSLOW_01,NC,800,0
28.42939,-81.30900,ORANGE_01,FL,800,0
33.67613,-117.86851,ORANGE_04,CA,800,0
32.85186,-106.10854,OTERO_01,NM,800,0
47.07921,-122.58077,PIERCE_01,WA,800,0
47.13768,-122.47648,PIERCE_02,WA,800,0
32.16636,-110.88317,PIMA_02,AZ,800,0
32.11608,-110.94102,PIMA_03,AZ,800,0
38.72698,-121.31013,PLACER_01,CA,800,0
38.81083,-76.86705,PRINCE GEORGE'S_02,MD,800,0
34.91751,-92.14500,PULASKI_01,AR,800,0
40.63993,-73.77869,QUEENS_01,NY,800,0
40.77725,-73.87261,QUEENS_02,NY,800,0
33.88287,-117.26096,RIVERSIDE_01,CA,800,0
43.07794,-70.82328,ROCKINGHAM_01,NH,800,0
38.55531,-121.29721,SACRAMENTO_06,CA,800,0
46.84207,-92.19324,SAINT LOUIS_01,MN,800,0
38.74870,-90.37003,SAINT LOUIS_01,MO,800,0
15.12026,145.72998,SAIPAN_01,MP,800,0
40.78839,-111.97777,SALT LAKE_01,UT,800,0
34.05600,-117.60119,SAN BERNARDINO_04,CA,800,0
34.59739,-117.38666,SAN BERNARDINO_05,CA,800,0
32.86853,-117.14319,SAN DIEGO_06,CA,800,0
32.69820,-117.21311,SAN DIEGO_07,CA,800,0
33.30126,-117.35517,SAN DIEGO_10,CA,800,0
37.61881,-122.37542,SAN MATEO_04,CA,800,0
37.36260,-121.92901,SANTA CLARA_04,CA,800,0
37.41614,-122.04913,SANTA CLARA_05,CA,800,0
41.11933,-95.90852,SARPY_01,NE,800,0
37.62312,-97.26763,SEDGWICK_02,KS,800,0
35.04241,-89.97668,SHELBY_02,TN,800,0
47.90700,-122.28158,SNOHOMISH_01,WA,800,0
38.26454,-121.92413,SOLANO_01,CA,800,0
17.70150,-64.80194,SOUTH CENTRAL_01,VI,800,0
47.61903,-117.53522,SPOKANE_01,WA,800,0
47.61506,-117.65581,SPOKANE_02,WA,800,0
33.97272,-80.47056,SUMTER_01,SC,800,0
13.48395,144.79713,TAMUNING_01,GU,800,0
32.89723,-97.03769,TARRANT_03,TX,800,0
32.76919,-97.44153,TARRANT_04,TX,800,0
32.41896,-99.85421,TAYLOR_01,TX,800,0
40.19738,-112.93505,TOOELE_01,UT,800,0
30.19453,-97.66988,TRAVIS_02,TX,800,0
29.35939,-100.77791,VAL VERDE_01,TX,800,0
36.82274,-76.03190,VIRGINIA BEACH (IC)_01,VA,800,0
29.17992,-81.05806,VOLUSIA_01,FL,800,0
48.40985,-101.31077,WARD_01,ND,800,0
48.41577,-101.35804,WARD_02,ND,800,0
48.25764,-101.27803,WARD_03,ND,800,0
39.49911,-119.76811,WASHOE_01,NV,800,0
35.33938,-77.96059,WAYNE_01,NC,800,0
42.21244,-83.35340,WAYNE_03,MI,800,0
-14.33166,-170.71150,WESTERN DISTRICT_01,AS,800,0
39.13610,-121.43659,YUBA_01,CA,800,0
32.65658,-114.60599,YUMA_01,AZ,800,0
52.73715,174.09101,ALEUTIANS WEST_01,AK,250,1150
41.75245,-70.53829,BARNSTABLE_01,MA,250,1150
64.30020,-149.18977,DENALI_01,AK,250,1150
38.24203,-81.55327,KANAWHA_01,WV,250,1150
39.20913,-77.10633,MONTGOMERY_07,MD,250,1150
38.27815,-76.42739,SAINT MARY'S_02,MD,250,1150
38.25953,-121.92476,SOLANO_02,CA,250,1150
39.13640,-121.35000,YUBA_02,CA,250,1150
37.83386,-75.48773,ACCOMACK_01,VA,200,1060
18.39867,-67.17719,AGUADA_01,PR,200,1060
18.46273,-67.06692,AGUADILLA_01,PR,200,1060
33.28727,-81.67629,AIKEN_01,SC,200,1060
33.28932,-81.64492,AIKEN_02,SC,200,1060
37.73205,-121.88097,ALAMEDA_04,CA,200,1060
37.68685,-121.70580,ALAMEDA_05,CA,200,1060
37.66132,-122.10650,ALAMEDA_06,CA,200,1060
37.54301,-122.01614,ALAMEDA_07,CA,200,1060
42.71949,-73.70730,ALBANY_01,NY,200,1060
42.67991,-73.80974,ALBANY_02,NY,200,1060
42.65117,-73.75681,ALBANY_03,NY,200,1060
42.74911,-73.80197,ALBANY_04,NY,200,1060
38.15548,-78.41369,ALBEMARLE_01,VA,200,1060
38.12590,-78.28580,ALBEMARLE_02,VA,200,1060
38.13964,-78.45234,ALBEMARLE_03,VA,200,1060
38.05115,-78.49907,ALBEMARLE_04,VA,200,1060
40.44186,-79.99571,ALLEGHENY_04,PA,200,1060
40.49142,-80.23269,ALLEGHENY_05,PA,200,1060
40.71805,-84.12691,ALLEN_01,OH,200,1060
61.27054,-149.63854,ANCHORAGE_03,AK,200,1060
61.22943,-149.78110,ANCHORAGE_04,AK,200,1060
61.23190,-149.87411,ANCHORAGE_05,AK,200,1060
61.24765,-149.72262,ANCHORAGE_06,AK,200,1060
38.97888,-76.49107,ANNE ARUNDEL_02,MD,200,1060
39.10436,-76.75742,ANNE ARUNDEL_04,MD,200,1060
39.19583,-76.68775,ANNE ARUNDEL_05,MD,200,1060
38.96669,-76.68303,ANNE ARUNDEL_06,MD,200,1060
39.59192,-104.84020,ARAPAHOE_02,CO,200,1060
39.57483,-104.88238,ARAPAHOE_03,CO,200,1060
39.71831,-104.77760,ARAPAHOE_04,CO,200,1060
38.86360,-77.08776,ARLINGTON (IC)_01,VA,200,1060
39.43238,-76.50501,BALTIMORE_03,MD,200,1060
39.50016,-76.83869,BALTIMORE_04,MD,200,1060
41.65811,-70.52177,BARNSTABLE_02,MA,200,1060
33.21206,-81.66348,BARNWELL_01,SC,200,1060
30.17251,-85.75224,BAY_01,FL,200,1060
30.07970,-85.61295,BAY_02,FL,200,1060
32.34933,-80.67781,BEAUFORT_02,SC,200,1060
46.34755,-119.30169,BENTON_03,WA,200,1060
40.91080,-74.07610,BERGEN_02,NJ,200,1060
29.37877,-98.65155,BEXAR_07,TX,200,1060
32.84034,-83.63524,BIBB_01,GA,200,1060
35.80891,-84.00537,BLOUNT_01,TN,200,1060
40.18731,-105.12706,BOULDER_01,CO,200,1060
40.02085,-105.26502,BOULDER_02,CO,200,1060
33.45571,-94.31331,BOWIE_01,TX,200,1060
28.48563,-80.57550,BREVARD_03,FL,200,1060
28.42877,-80.59689,BREVARD_04,FL,200,1060
28.48574,-80.54298,BREVARD_05,FL,200,1060
28.53125,-80.56447,BREVARD_06,FL,200,1060
28.56203,-80.57719,BREVARD_07,FL,200,1060
28.58355,-80.58287,BREVARD_08,FL,200,1060
28.60837,-80.60424,BREVARD_09,FL,200,1060
28.62714,-80.62093,BREVARD_10,FL,200,1060
26.14412,-80.20480,BROWARD_01,FL,200,1060
39.75861,-95.73333,BROWN_01,KS,200,1060
34.00117,-77.95930,BRUNSWICK_02,NC,200,1060
46.82087,-100.78278,BURLEIGH_01,ND,200,1060
43.58685,-112.96452,BUTTE_02,ID,200,1060
30.17867,-93.33024,CALCASIEU_01,LA,200,1060
33.73361,-85.78798,CALHOUN_01,AL,200,1060
33.63084,-85.94977,CALHOUN_01,AL,200,1060
38.65928,-76.53235,CALVERT_02,MD,200,1060
39.94472,-75.11748,CAMDEN_01,NJ,200,1060
39.74450,-74.91380,CAMDEN_02,NJ,200,1060
38.11799,-77.27592,CAROLINE_01,VA,200,1060
39.16592,-119.73895,CARSON CITY (IC)_01,NV,200,1060
40.85000,-77.84758,CENTRE_01,PA,200,1060
38.58498,-77.18351,CHARLES_01,MD,200,1060
38.42999,-77.08391,CHARLES_02,MD,200,1060
38.61104,-76.92045,CHARLES_03,MD,200,1060
35.78296,-79.07424,CHATHAM_01,NC,200,1060
36.56452,-76.27058,CHESAPEAKE (IC)_02,VA,200,1060
36.73987,-76.24168,CHESAPEAKE (IC)_03,VA,200,1060
37.41877,-77.44753,CHESTERFIELD_01,VA,200,1060
44.50023,-73.16434,CHITTENDEN_02,VT,200,1060
36.67411,-87.48968,CHRISTIAN_01,KY,200,1060
31.55635,-110.34880,COCHISE_01,AZ,200,1060
31.36260,-85.84898,COFFEE_01,AL,200,1060
35.38000,-86.04530,COFFEE_01,TN,200,1060
33.10040,-96.67350,COLLIN_02,TX,200,1060
33.15004,-96.83455,COLLIN_03,TX,200,1060
33.19898,-96.61476,COLLIN_04,TX,200,1060
38.05508,-122.01041,CONTRA COSTA_01,CA,200,1060
41.89645,-87.89609,COOK_07,IL,200,1060
46.33866,-94.19554,CROW WING_01,MN,200,1060
38.45966,-77.84954,CULPEPER_02,VA,200,1060
40.20751,40.20751,CUMBERLAND_01,PA,200,1060
40.22751,-76.98647,CUMBERLAND_02,PA,200,1060
35.05386,-78.88362,CUMBERLAND_03,NC,200,1060
41.50208,-81.69023,CUYAHOGA_01,OH,200,1060
44.63729,-93.15202,DAKOTA_01,MN,200,1060
31.33306,-85.71300,DALE_01,AL,200,1060
31.27655,-85.71278,DALE_03,AL,200,1060
