Latitude,Longitude,Name,Description,Icon,ep_Circle,PolygonFillType,,,,,,,,,,,
35.73171,-81.72671,SGL CARBON MORGANTON NC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.28545,-81.72698,DOE SAVANNAH RIVER NATIONAL LABORATORY (B AREA),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.36565,-81.72723,NS SIMPSON YARD FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.54616,-81.72766,CROSS FLORIDA BARGE CANAL LOCK & DAM (BUCKMAN),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
24.56318,-81.73414,TPP STOCK ISLAND STOCK ISLAND FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.33929,-81.73454,DOE SAVANNAH RIVER NATIONAL LABORATORY (M AREA),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.48275,-81.73694,STATESBORO - BULLOCH COUNTY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.34390,-81.73901,DOE SAVANNAH RIVER NATIONAL LABORATORY (A AREA),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.11783,-81.74317,OHIO RIVER LOCKS & DAM (BELLEVILLE),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.13783,-81.74829,TPP WILSON WAYNESBORO GA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.13956,-81.75317,ISFSI NPP VOGTLE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.06292,-81.75331,WINTER HAVEN REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
26.53617,-81.75517,SOUTHWEST FLORIDA INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
24.55612,-81.75996,KEY WEST INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.21501,-81.76132,TPP JAMES E ROGERS ENERGY COMPLEX CLIFFSIDE NC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.14197,-81.76250,NPP VOGTLE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.38674,-81.76862,CSX TOFC/COFC JACKSONVILLE FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
26.15244,-81.77564,NAPLES MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
26.69845,-81.78273,TPP FORT MYERS FORT MYERS FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.94336,-81.78342,BARTOW EXECUTIVE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.73111,-81.78679,NG COMPRESSOR STATION DETI HUFF CREEK WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.55086,-81.78703,NG COMPRESSOR STATION CGTC HUFF CREEK WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.79463,-81.79310,NG COMPRESSOR STATION ETEN GLADE SPRING VA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
24.56584,-81.79822,CGS KEY WEST,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
24.54657,-81.80462,NAS KEY WEST-TRUMAN ANNEX,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.05293,-81.80811,TPP AUBURNDALE PEAKER ENERGY CENTER AUBURNDALE FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.05275,-81.80812,TPP OSPREY ENERGY CENTER POWER PLANT AUBURNDALE FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.82289,-81.80842,LEESBURG INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.22720,-81.80920,TPP DESOTO COUNTY PLANT ARCADIA FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.42274,-81.81090,NS ROCKPORT YARD OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.47463,-81.82336,TPP JOHN E AMOS SAINT ALBANS WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.89232,-81.82755,WEST VIRGINIA ARNG JACKSON COUNTY AFRC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.29844,-81.83372,NG COMPRESSOR STATION FLDR 17 FORT MCCOY FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.66144,-81.83950,OHIO ARNG MCCONNELSVILLE TS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.74640,-81.84944,TPP TIGER BAY FORT MEADE FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.40942,-81.85469,CLEVELAND-HOPKINS INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
26.58661,-81.86325,PAGE FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.41394,-81.86386,NASA RESEARCH CENTER (GLENN) BROOK PARK OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.16417,-81.86473,NG COMPRESSOR STATION CGTC HORSE CREEK WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.34950,-81.86699,WHITEHOUSE NOLF,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.78925,-81.86950,TPP HINES ENERGY COMPLEX BARTOW FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.35746,-81.87333,NOLF WHITEHOUSE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.34583,-81.87361,JSS LRRS J-04 ARSR-4 WHITEHOUSE FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.21878,-81.87717,CECIL FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.84909,-81.87802,TPP MULBERRY COGENERATION FACILITY BARTOW FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.18496,-81.87952,TPP CONESVILLE CONESVILLE OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.97473,-81.88013,NG COMPRESSOR STATION CGTC CRESTON OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.14939,-81.88028,NG COMPRESSOR STATION CGTC YORK OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.22386,-81.88137,BOEING JACKSONVILLE FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.87483,-81.88825,WAYNE COUNTY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.22099,-81.89150,FLORIDA ARNG AASF1 CECIL FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.94444,-81.89208,ZANESVILLE MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.59545,-81.89599,NG COMPRESSOR STATION CGTC MALTA OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.94767,-81.90022,ZANESVILLE ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.19671,-81.90692,NG COMPRESSOR STATION CGTC MEDINA OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.69910,-81.90810,ARTCC JACKSONVILLE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.43419,-81.91112,TPP URQUHART BEECH ISLAND SC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.91818,-81.91188,OHIO RIVER LOCKS & DAM (RACINE),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.46927,-81.91270,NG COMPRESSOR STATION DETI PANTHER CREEK WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.52674,-81.91326,KANAWHA RIVER LOCKS & DAM (WINFIELD),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.90768,-81.91756,MOSAIC BARTOW FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.08013,-81.92284,TPP C D MCINTOSH JR LAKELAND FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.04920,-81.92285,TPP LARSEN MEMORIAL LAKELAND FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.52427,-81.92395,TPP VANDOLAH POWER STATION WAUCHULA FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.46215,-81.92602,SAVANNAH RIVER I-520 GA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.44501,-81.92934,NUTRIEN AUGUSTA NITROGEN AUGUSTA GA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.97891,-81.93435,TPP MOUNTAINEER NEW HAVEN WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.42822,-81.93508,RUTHERFORD COUNTY - MARCHMAN FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.43344,-81.93560,CHEMTRADE SOLUTIONS AUGUSTA GA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.76472,-81.93833,MOSAIC MULBERRY FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.84139,-81.94104,NG COMPRESSOR STATION ROCK CHANDLERSVILLE OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.45215,-81.94506,CSXT AUGUSTA YARD GA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.32054,-81.94784,TPP BRANDY BRANCH BALDWIN FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.04210,-81.95363,LAKELAND CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.91642,-81.95578,SPARTANBURG DOWNTOWN MEMORIAL - SIMPSON FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
26.63268,-81.95847,CAPE CORAL CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.96351,-81.95956,NS HAYNE YARD SC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.47122,-81.96175,AUGUSTA CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.64137,-81.96183,TPP MIDULLA GENERATING STATION BOWLING GREEN FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.63672,-81.96371,TPP HARDEE POWER STATION BOWLING GREEN FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.36994,-81.96450,AUGUSTA REGIONAL AT BUSH FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.28314,-81.97882,GERDAU LONG STEEL JACKSONVILLE FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.27970,-81.98312,CSXT BALDWIN YARD FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.72655,-81.98952,TPP POLK MULBERRY FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.72861,-81.99000,TAMPA ELECTRIC BRADLEY FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
26.91894,-81.99093,PUNTA GORDA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.01363,-81.99849,CSXT WINSTON YARD FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.70056,-82.00694,JSS LRRS J-09A ARSR-4 FORT GREEN FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.84678,-82.01051,NG COMPRESSOR STATION TRAN 140 SPARTANSBURG SC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.53178,-82.01181,SAVANNAH RIVER I-20 GA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.98764,-82.01899,LAKELAND LINDER INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.09294,-82.02735,TPP DRESDEN ENERGY FACILITY DRESDEN OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.65468,-82.03566,NG COMPRESSOR STATION CGTC GRANT WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.33721,-82.04436,NG COMPRESSOR STATION CGTC NYE WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.83109,-82.05093,MOSAIC MULBERRY FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.50445,-82.05462,TPP AVON LAKE AVON LAKE OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.62499,-82.08860,NG COMPRESSOR STATION CGTC MILEY OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.08272,-82.09978,NG COMPRESSOR STATION FLDR 30 PLANT CITY FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.66413,-82.10336,TPP WOLF HILLS ENERGY BRISTOL VA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.93581,-82.11750,TPP GAVIN POWER LLC CHESHIRE OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.94129,-82.12001,ELECTRICAL SUBSTATION GAVIN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.27813,-82.12138,JUMBOLAIR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.24001,-82.12405,NG COMPRESSOR STATION TETC ATHENS OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.91490,-82.12826,TPP KYGER CREEK CHESHIRE OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.19831,-82.12988,NG COMPRESSOR STATION CGTC HAMLIN WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.65220,-82.13321,NG COMPRESSOR STATION CGTC HOLMES OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.45008,-82.13547,REPUBLIC STEEL LORAIN OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.22800,-82.15600,ZEPHYRHILLS MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.25039,-82.15781,GREENWOOD COUNTY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.41252,-82.16843,NSA GEORGIA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.13642,-82.16926,NG COMPRESSOR STATION CGTC WELLINGTON OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.34428,-82.17764,LORAIN COUNTY REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.68258,-82.18390,OHIO RIVER LOCKS & DAM (ROBERT C BYRD),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.20196,-82.18765,NG COMPRESSOR STATION CGTC HUBBALL WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.37473,-82.18871,TPP QUANTUM PASCO POWER LP DADE CITY FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.17442,-82.19058,CSXT MAXWELL YARD SC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.07081,-82.19486,NG COMPRESSOR STATION DETI NEWARK OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.66096,-82.19755,HEPP (J STROM THURMOND),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.93321,-82.19950,TPP CLINCH RIVER CLEVELAND VA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.66120,-82.19971,SAVANNAH RIVER DAM (J STROM THURMOND),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.29729,-82.20642,ARTCC CLEVELAND,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.89567,-82.21886,GREENVILLE SPARTANBURG INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.17188,-82.22411,OCALA INTERNATIONAL - JIM TAYLOR FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.21189,-82.22926,OHIO UNIVERSITY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.35662,-82.23726,FORT GORDON,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.70151,-82.23937,AVX FOUNTAIN INN SC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.59046,-82.24006,NG COMPRESSOR STATION ETEN BRISTOL TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
26.85374,-82.25260,CORAL CREEK,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.65774,-82.25545,NS WILLIAMSON YARD WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.21390,-82.26050,NG COMPRESSOR STATION TENN 204 ALBANY OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.42969,-82.26349,TPP FIRSTENERGY WEST LORAIN LORAIN OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.69006,-82.27178,GAINESVILLE REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.79444,-82.27777,SOUTH CAROLINA ARNG CLARK HILLS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.78143,-82.28788,NG COMPRESSOR STATION TETC SOMERSET OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.96134,-82.29518,CSXT DANTE YARD VA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.04468,-82.30157,NG COMPRESSOR STATION FLDR 27 THONOTOSASSA FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.64668,-82.32172,TPP JOHN R KELLY GAINESVILLE FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.65291,-82.32319,GAINESVILLE CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.92261,-82.32562,NG COMPRESSOR STATION FLDR 16 BROOKER FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.08488,-82.33213,TPP ROLLING HILLS GENERATING WILKESVILLE OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.91543,-82.33968,TPP VIRGINIA CITY HYBRID ENERGY CENTER SANT PAUL VA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
31.92824,-82.34316,ISFSI NPP EDWIN I HATCH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
31.93443,-82.34417,NPP EDWIN I HATCH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.60531,-82.34507,TPP MANATEE PARRISH FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.01399,-82.34526,TAMPA EXECUTIVE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.84794,-82.35000,GREENVILLE DOWNTOWN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.06305,-82.35750,BAE SYSTEMS ELECTRONIC SYSTEMS TEMPLE TERRACE FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.70645,-82.36006,NG COMPRESSOR STATION CGTC LUCAS OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.64503,-82.36184,UNIVERSITY OF FLORIDA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.96348,-82.36379,4ESS SWITCH (TAMPFLCO),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.06600,-82.36766,NG COMPRESSOR STATION ETEN NORA VA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.60914,-82.36994,EAST GEORGIA REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.19272,-82.37117,VIDALIA REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.76582,-82.37190,SOUTH CAROLINA ARNG AASF2 GREENVILLE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.75831,-82.37642,DONALDSON FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.74486,-82.37918,LOCKHEED MARTIN GREENVILLE SC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.95484,-82.38217,CSXT YEOMAN YARD FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.95681,-82.38594,CSX UCETA SHOP FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.95919,-82.38724,CSXT UCETA YARD FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.74095,-82.38771,SOLVAY CYTEC CARBON FIBERS PIEDMONT PLANT SC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.75819,-82.38786,TPP DEERHAVEN GENERATING STATION GAINESVILLE FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.86111,-82.38889,MOSAIC RIVERVIEW FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.95855,-82.38928,CSX COFC TAMPA FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
31.18194,-82.39122,CSXT WAYCROSS RICE YARD GA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
31.18021,-82.39241,CSX WAYCROSS SHOP GA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
31.24839,-82.39539,WAYCROSS - WARE COUNTY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.65945,-82.40231,NG COMPRESSOR STATION CGTC WEAVER OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.79573,-82.40337,TPP BIG BEND APOLLO BEACH FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.47521,-82.40742,TRI-CITIES,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.42302,-82.40931,CSX HUNTINGTON SHOP WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.24988,-82.41319,NG COMPRESSOR STATION SOUT WRENS GA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.06239,-82.41399,UNIVERSITY OF SOUTH FLORIDA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.86364,-82.41428,NS GREENVILLE YARD SC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.91471,-82.41667,CSXT ROCKPORT YARD FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.90715,-82.41805,TPP H L CULBREATH BAYSIDE TAMPA FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.81935,-82.42091,NG COMPRESSOR STATION CGTC PAVONIA OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.13867,-82.42666,CSXT ERWIN YARD TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.13034,-82.43265,NUCLEAR FUEL SERVICES,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.60227,-82.43533,TPP W S LEE WILLIAMSTON SC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.44041,-82.43764,HEPP (BOONE),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.07161,-82.44033,VENICE MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.47874,-82.45445,FLORIDA ARNG AASF2 BROOKSVILLE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.47361,-82.45542,BROOKSVILLE - TAMPA BAY REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.94762,-82.45723,TAMPA CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.75967,-82.46702,JSS LRRS QNK CARSR LINCOLNTON GA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.96342,-82.47074,CN TUNNEL YARD MI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.02034,-82.47130,BOEING NEWARK OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.76337,-82.47166,TPP SAINT CLAIR EAST CHINA TOWNSHIP MI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.35545,-82.47187,WILLISTON MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.77438,-82.48199,TPP DEAN EAST CHINA MI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.85390,-82.48702,HQ USSOCOM,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.83801,-82.48804,USASMDC/ARSTRAT RSSC EAST MACDILL AFB FL (POSS),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.42133,-82.48876,TENNESSEE ARNG GRAY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.86205,-82.49170,HQ USCENTCOM,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.84965,-82.49435,6TH ARW (KC-135R),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.84965,-82.49435,"916TH ARW (KC-135R, KC-46A)",MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.84965,-82.49435,927TH ARW (KC-135R),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.77463,-82.49470,TPP BELLE RIVER CHINA TOWNSHIP MI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.85607,-82.49757,POL STORAGE MACDILL AFB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.84360,-82.50102,MACDILL AFB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.86579,-82.50262,NG COMPRESSOR STATION FLDR 26 LECANTO FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.82142,-82.51664,MANSFIELD LAHM REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.52972,-82.51694,THOMSON - MCDUFFIE COUNTY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.81372,-82.51709,179TH AW (C-130H),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.81167,-82.51796,MANSFIELD LAHM ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.97484,-82.52072,TAMPA INTERNATIONAL CARGO AREA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.84934,-82.52122,MACDILL AFB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.44454,-82.52292,NG COMPRESSOR STATION ETEN FORDTOWN TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.94448,-82.52533,L3HARRIS TAMPA FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.80709,-82.52553,POL STORAGE MANSFIELD LAHM ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.32892,-82.52608,KNOX COUNTY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.79085,-82.52687,AK STEEL MANSFIELD OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.25185,-82.52695,AEROJET ROCKETDYNE JONESBOROUGH TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.25249,-82.52885,NG COMPRESSOR STATION CGTC TREAT OH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.91097,-82.52886,SAINT CLAIR COUNTY INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.98752,-82.53000,LONESOME PINE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
28.02069,-82.53154,CAE USA TAMPA FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.36799,-82.53270,NG COMPRESSOR STATION CGTC CEREDO WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.97547,-82.53325,TAMPA INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
27.94586,-82.53397,JACOBS TECHNOLOGY TAMPA FL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.36773,-82.53406,TPP CEREDO GENERATING STATION HUNTINGTON WV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.52310,-82.54073,TPP TENNESSEE EASTMAN OPERATIONS KINGSPORT TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
